Time,EP_con_kWh,EP_gen_kWh
16261200,0.29815546573,0.12959
16264800,0.319239207535,0.15016
16268400,0.326718290301,0.16059
16272000,0.33971506085,0.1606
16275600,0.299706868431,0.13999
16279200,0.336140646323,0.13362
16282800,0.347211410934,0.14532
16286400,0.354253806513,0.15333
16290000,0.358842193005,0.1601
16293600,0.30006044106,0.15054
16297200,0.295555666107,0.14326
16300800,0.284750354616,0.13397
16304400,0.281048988376,0.132
16308000,0.331175607457,0.12964
16311600,0.354623892818,0.14514
16315200,0.387641000428,0.16563
16318800,0.39276347163,0.1688
16322400,0.345398823985,0.16878
16326000,0.346897305235,0.16178
16329600,0.346257070992,0.15593
16333200,0.35116901983,0.14998
16336800,0.360782982325,0.15037
16340400,0.377187409773,0.15397
16344000,0.390591522422,0.1559
16347600,0.396921847042,0.15926
16351200,0.413826557224,0.16613
16354800,0.392788948325,0.15099
16358400,0.356301620116,0.14792
16362000,0.305552997799,0.13755
16365600,0.282077317323,0.13352
16369200,0.273904152696,0.13378
16372800,0.276129110794,0.1372
16376400,0.277207569355,0.13879
16380000,0.275642735256,0.13835
16383600,0.272595614941,0.13389
16387200,0.270964731572,0.12914
16390800,0.27081742135,0.12914
16394400,0.277378265524,0.13363
16398000,0.286156381927,0.13806
16401600,0.329348428987,0.1606
16405200,0.350577372904,0.1751
16408800,0.354278644586,0.17931
16412400,0.348793493825,0.16442
16416000,0.369109054388,0.15361
16419600,0.384891609457,0.14963
16423200,0.406271527033,0.14964
16426800,0.430658706842,0.14967
16430400,0.446284318951,0.15278
16434000,0.456756550651,0.15359
16437600,0.463810478503,0.15278
16441200,0.466512274504,0.14375
16444800,0.39565211124,0.12507
16448400,0.344200580763,0.11865
16452000,0.31649668666,0.11646
16455600,0.304489390882,0.11834
16459200,0.294994824589,0.12006
16462800,0.295041149189,0.12557
16466400,0.29272781206,0.12558
16470000,0.287874412255,0.11919
16473600,0.289921449994,0.11763
16477200,0.289279243054,0.11675
16480800,0.28705085585,0.11795
16484400,0.291172512964,0.12172
16488000,0.348000228196,0.1532
16491600,0.368290903069,0.17136
16495200,0.378775272982,0.18421
16498800,0.372831283819,0.16668
16502400,0.395346010963,0.16472
16506000,0.410712891825,0.15817
16509600,0.418495878451,0.1532
16513200,0.404663010789,0.13499
16516800,0.415378315182,0.13886
16520400,0.433580005624,0.15259
16524000,0.426622579573,0.15863
16527600,0.405303362479,0.16607
16531200,0.41003653735,0.17011
16534800,0.376998211494,0.15936
16538400,0.404550890634,0.15657
16542000,0.392536169334,0.15358
16545600,0.391443630234,0.15717
16549200,0.388628676056,0.15721
16552800,0.330713262422,0.15315
16556400,0.31969849146,0.14534
16560000,0.319390147838,0.14283
16563600,0.322644410229,0.1444
16567200,0.383388224334,0.14865
16570800,0.406611820047,0.15782
16574400,0.434459967045,0.17464
16578000,0.458627337171,0.19103
16581600,0.402248985705,0.18065
16585200,0.397870212972,0.16042
16588800,0.397567821221,0.16949
16592400,0.388241954716,0.14968
16596000,0.397157836813,0.14468
16599600,0.387397282681,0.12685
16603200,0.388271227081,0.12345
16606800,0.391373423714,0.12688
16610400,0.397993359661,0.13979
16614000,0.392060267245,0.15017
16617600,0.392251544155,0.15011
16621200,0.362610119958,0.14484
16624800,0.402345890158,0.14404
16628400,0.397219532219,0.14444
16632000,0.396197396418,0.149
16635600,0.39605579226,0.15061
16639200,0.348478085586,0.15092
16642800,0.351741280304,0.15245
16646400,0.355028007633,0.153
16650000,0.360304858743,0.15462
16653600,0.422473655787,0.16271
16657200,0.440256405532,0.17551
16660800,0.472754657364,0.19653
16664400,0.483420140709,0.20136
16668000,0.43592223235,0.19964
16671600,0.427656458817,0.17662
16675200,0.416131877878,0.17125
16678800,0.419484507373,0.16078
16682400,0.416445817948,0.14977
16686000,0.418875753727,0.14475
16689600,0.437152489597,0.15082
16693200,0.454526430228,0.16015
16696800,0.434274446494,0.14987
16700400,0.440854222761,0.17119
16704000,0.434629623234,0.16829
16707600,0.389175432955,0.15301
16711200,0.430010114555,0.15928
16714800,0.419130037887,0.15671
16718400,0.419496643707,0.15959
16722000,0.41705808066,0.15964
16725600,0.359153871915,0.15369
16729200,0.357635463282,0.15361
16732800,0.349920264581,0.14794
16736400,0.35242587366,0.14909
16740000,0.395353724934,0.14035
16743600,0.416423492617,0.1528
16747200,0.453504790551,0.17417
16750800,0.471516987045,0.18583
16754400,0.425559975168,0.18454
16758000,0.432447363006,0.17091
16761600,0.41791198924,0.18971
16765200,0.419293959613,0.17422
16768800,0.433133036219,0.16873
16772400,0.436486678068,0.16177
16776000,0.444268828388,0.1633
16779600,0.451559025679,0.1691
16783200,0.444125757676,0.17082
16786800,0.427968767124,0.17785
16790400,0.426422202805,0.17551
16794000,0.401631999496,0.17067
16797600,0.435115070296,0.16717
16801200,0.421663756598,0.16184
16804800,0.419362750856,0.16353
16808400,0.41558111946,0.16389
16812000,0.361726777997,0.16222
16815600,0.360553186864,0.15996
16819200,0.351624909783,0.15499
16822800,0.338908865302,0.14312
16826400,0.389840433523,0.14488
16830000,0.392950596166,0.14304
16833600,0.405438248622,0.14497
16837200,0.435474692295,0.16387
16840800,0.376213122959,0.15474
16844400,0.374111058946,0.13999
16848000,0.365884126849,0.14464
16851600,0.382875728112,0.14209
16855200,0.398980873188,0.13764
16858800,0.408368029606,0.13469
16862400,0.413390313067,0.13506
16866000,0.41976641233,0.13966
16869600,0.413261860635,0.13969
16873200,0.391418526511,0.14475
16876800,0.39527832285,0.14755
16880400,0.367704458631,0.14271
16884000,0.407392676303,0.14281
16887600,0.381207558234,0.12637
16891200,0.397143577513,0.14248
16894800,0.394211529255,0.14347
16898400,0.34391170386,0.14349
16902000,0.343850639367,0.14349
16905600,0.345375822376,0.14352
16909200,0.345959514056,0.14346
16912800,0.401184176317,0.143
16916400,0.415914861018,0.14965
16920000,0.460542049148,0.17475
16923600,0.47733812673,0.18377
16927200,0.430403305285,0.17983
16930800,0.431728679185,0.16404
16934400,0.402988454512,0.17527
16938000,0.40384089883,0.16061
16941600,0.414229972325,0.14958
16945200,0.406462424663,0.12965
16948800,0.427105635022,0.13646
16952400,0.435821668802,0.13661
16956000,0.429656293384,0.12969
16959600,0.419846390075,0.12314
16963200,0.389675118076,0.12246
16966800,0.343797528019,0.12196
16970400,0.320921091703,0.12174
16974000,0.307130603096,0.12041
16977600,0.300029605474,0.1215
16981200,0.295494810905,0.12205
16984800,0.294062645336,0.12186
16988400,0.296634878041,0.1217
16992000,0.297098653092,0.12051
16995600,0.30203221635,0.12065
16999200,0.302216844484,0.12168
17002800,0.306119672347,0.12242
17006400,0.368843151307,0.16396
17010000,0.388403977384,0.17582
17013600,0.390700456646,0.1758
17017200,0.390193361575,0.16038
17020800,0.293196246948,0.10973
17024400,0.301369176697,0.10309
17028000,0.322716426503,0.10224
17031600,0.340352260882,0.10164
17035200,0.348573314521,0.10252
17038800,0.354782883511,0.10254
17042400,0.364832217143,0.10241
17046000,0.368016994264,0.10147
17049600,0.33164339244,0.0964
17053200,0.265991754913,0.0813
17056800,0.23234757526,0.07254
17060400,0.213251731662,0.06869
17064000,0.215770265469,0.07129
17067600,0.227807895339,0.08389
17071200,0.22282840426,0.08387
17074800,0.217860146905,0.07776
17078400,0.211391582254,0.07513
17082000,0.212081646154,0.07656
17085600,0.22954287485,0.0902
17089200,0.243900239644,0.10135
17092800,0.299346890596,0.14126
17096400,0.326507732119,0.16567
17100000,0.336741332062,0.17888
17103600,0.328949744689,0.16035
17107200,0.320345254963,0.14262
17110800,0.298875440075,0.11242
17114400,0.315707687371,0.11056
17118000,0.325484755389,0.11016
17121600,0.324899987242,0.11088
17125200,0.319552376104,0.11228
17128800,0.323708852383,0.12957
17132400,0.328207912129,0.14875
17136000,0.33271145735,0.14961
17139600,0.314280049554,0.14666
17143200,0.331342428054,0.13064
17146800,0.308666319774,0.11242
17150400,0.304355961654,0.11237
17154000,0.300285586936,0.11169
17157600,0.242942964022,0.10446
17161200,0.22815217086,0.09471
17164800,0.228825231078,0.0947
17168400,0.222885890249,0.09097
17172000,0.289749080034,0.09967
17175600,0.294042435357,0.09971
17179200,0.314237379945,0.10969
17182800,0.319900730991,0.11209
17186400,0.274608725255,0.11251
17190000,0.286735409612,0.11077
17193600,0.289879266681,0.14921
17197200,0.273278831236,0.1313
17200800,0.271451152543,0.1245
17204400,0.267203274481,0.11812
17208000,0.286882045131,0.12934
17211600,0.286499909034,0.13094
17215200,0.295857052571,0.13819
17218800,0.302621063545,0.15282
17222400,0.312526465105,0.15285
17226000,0.293017953258,0.14813
17229600,0.318474783558,0.1379
17233200,0.307489535079,0.13283
17236800,0.308367227058,0.13509
17240400,0.30469042386,0.13472
17244000,0.250552842366,0.12976
17247600,0.238086456944,0.11939
17251200,0.241349076243,0.12305
17254800,0.244807295853,0.12508
17258400,0.300178245057,0.13282
17262000,0.324789451972,0.14675
17265600,0.356685830004,0.16692
17269200,0.372597855229,0.17838
17272800,0.33031331635,0.18062
17276400,0.330851189907,0.17337
17280000,0.304268485118,0.15357
17283600,0.314263562833,0.14917
17287200,0.316591441388,0.14336
17290800,0.326240237047,0.14744
17294400,0.330883874257,0.14507
17298000,0.330294711508,0.14855
17301600,0.324971927454,0.1492
17305200,0.308497917871,0.14924
17308800,0.312185081334,0.14906
17312400,0.283674526105,0.14029
17316000,0.323621615155,0.13808
17319600,0.324655064277,0.14016
17323200,0.335523211197,0.14964
17326800,0.33589246326,0.15307
17330400,0.286622366565,0.15083
17334000,0.288710376602,0.15268
17337600,0.284575310641,0.14907
17341200,0.27489390366,0.14001
17344800,0.318816315714,0.13697
17348400,0.330136835167,0.14
17352000,0.352279932651,0.15063
17355600,0.358781410245,0.15393
17359200,0.311268684288,0.15316
17362800,0.310108637966,0.14444
17366400,0.29844264964,0.14254
17370000,0.300371244733,0.13614
17373600,0.288148282549,0.11946
17377200,0.284626676708,0.11088
17380800,0.294331258628,0.11459
17384400,0.312240541939,0.12918
17388000,0.324454498636,0.14254
17391600,0.312382211404,0.14966
17395200,0.319461592705,0.14933
17398800,0.299998261576,0.14462
17402400,0.336356925096,0.1416
17406000,0.329103286198,0.13572
17409600,0.334933560296,0.14254
17413200,0.33265500006,0.1428
17416800,0.273939252787,0.13673
17420400,0.267995587504,0.13683
17424000,0.268225516353,0.13693
17427600,0.273631102762,0.13533
17431200,0.325969967923,0.13562
17434800,0.344119109246,0.14254
17438400,0.356538919422,0.14824
17442000,0.360479341095,0.15061
17445600,0.313999719849,0.15083
17449200,0.321523013526,0.14773
17452800,0.301050380629,0.14772
17456400,0.307732658352,0.13979
17460000,0.289333545908,0.12102
17463600,0.293120241626,0.11961
17467200,0.297584879287,0.11997
17470800,0.31539011563,0.13224
17474400,0.322919908535,0.14655
17478000,0.305039160531,0.14788
17481600,0.31467011935,0.14786
17485200,0.302063444451,0.14558
17488800,0.343871736013,0.1467
17492400,0.341090120694,0.14479
17496000,0.338785444803,0.14673
17499600,0.333289468455,0.14548
17503200,0.26911662306,0.13282
17506800,0.261261814197,0.12773
17510400,0.251005168856,0.11964
17514000,0.243712775176,0.11539
17517600,0.288019785977,0.10989
17521200,0.294590522358,0.11084
17524800,0.330273768628,0.13016
17528400,0.34686629043,0.13956
17532000,0.299408887885,0.14001
17535600,0.280113458885,0.11992
17539200,0.317541393872,0.15698
17542800,0.31834337113,0.15048
17546400,0.325933105075,0.14585
17550000,0.331790190213,0.14412
17553600,0.340864891142,0.14373
17557200,0.349162982302,0.14469
17560800,0.351979682344,0.14508
17564400,0.353675524825,0.14604
17568000,0.329908397356,0.14484
17571600,0.299699241999,0.14332
17575200,0.278999480463,0.13862
17578800,0.278491592696,0.14427
17582400,0.277598660974,0.14667
17586000,0.277853303555,0.14889
17589600,0.275594893176,0.14665
17593200,0.273131853241,0.14402
17596800,0.266968004012,0.13865
17600400,0.26794088035,0.13869
17604000,0.279867052604,0.14612
17607600,0.303919695027,0.15964
17611200,0.334341573277,0.17793
17614800,0.380433896104,0.21464
17618400,0.389698060226,0.22074
17622000,0.367752659325,0.19278
17625600,0.360423713988,0.16739
17629200,0.373091968447,0.16582
17632800,0.388220584233,0.15989
17636400,0.402114412142,0.15777
17640000,0.414602006941,0.15927
17643600,0.421370174341,0.15927
17647200,0.427858307303,0.15645
17650800,0.415340810104,0.14358
17654400,0.35950955044,0.12384
17658000,0.301171196923,0.11806
17661600,0.25945878166,0.10947
17665200,0.248878210022,0.10928
17668800,0.246686687369,0.11528
17672400,0.242687505189,0.11711
17676000,0.23715998266,0.11457
17679600,0.218100539655,0.10344
17683200,0.209204475634,0.09843
17686800,0.202340772214,0.09107
17690400,0.21817066285,0.10151
17694000,0.249695337004,0.11921
17697600,0.298785120916,0.15064
17701200,0.316726388389,0.16844
17704800,0.341059166662,0.19184
17708400,0.331981649749,0.17472
17712000,0.371174383423,0.18572
17715600,0.373796295325,0.1727
17719200,0.379735593211,0.16432
17722800,0.387353294559,0.15965
17726400,0.394574941202,0.15943
17730000,0.392577178024,0.16287
17733600,0.373448703043,0.16308
17737200,0.365262492619,0.16987
17740800,0.37166647685,0.17176
17744400,0.349263395634,0.16828
17748000,0.377792501154,0.16441
17751600,0.367519482114,0.16117
17755200,0.362930290734,0.16135
17758800,0.359535909496,0.16133
17762400,0.300952570922,0.15481
